Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,ND,North Dakota,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,430",61.8,59.6,64,"3,566",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,38,BO1,CAT1,_CRCREC,RESP192,"(47.47531977900047, -100.11842104899966)"
2014,ND,North Dakota,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,387",38.2,36,40.4,"3,567",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,38,BO1,CAT1,_CRCREC,RESP193,"(47.47531977900047, -100.11842104899966)"
2014,OH,Ohio,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,812",65.1,63.2,67,"3,621",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,39,BO1,CAT1,_CRCREC,RESP192,"(40.06021014100048, -82.40426005599966)"
2014,OH,Ohio,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,841",34.9,33,36.8,"3,622",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,39,BO1,CAT1,_CRCREC,RESP193,"(40.06021014100048, -82.40426005599966)"
2014,OK,Oklahoma,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,531",58,56.1,59.8,"3,623",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,40,BO1,CAT1,_CRCREC,RESP192,"(35.47203135600046, -97.52107021399968)"
2014,OK,Oklahoma,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,594",42.1,40.2,43.9,"3,624",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,40,BO1,CAT1,_CRCREC,RESP193,"(35.47203135600046, -97.52107021399968)"
2014,OR,Oregon,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,807",66.8,64.5,69.2,"3,609",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,41,BO1,CAT1,_CRCREC,RESP192,"(44.56744942400047, -120.15503132599969)"
2014,OR,Oregon,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,721,33.2,30.8,35.6,"3,610",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,41,BO1,CAT1,_CRCREC,RESP193,"(44.56744942400047, -120.15503132599969)"
2014,PA,Pennsylvania,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,781",66.8,65.1,68.6,"3,616",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,42,BO1,CAT1,_CRCREC,RESP192,"(40.79373015200048, -77.86070029399963)"
2014,PA,Pennsylvania,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,589",33.2,31.4,34.9,"3,617",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,42,BO1,CAT1,_CRCREC,RESP193,"(40.79373015200048, -77.86070029399963)"
2014,RI,Rhode Island,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,446",74.5,72.6,76.5,"3,607",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,44,BO1,CAT1,_CRCREC,RESP192,"(41.70828019300046, -71.52247031399963)"
2014,RI,Rhode Island,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,738,25.5,23.5,27.4,"3,608",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,44,BO1,CAT1,_CRCREC,RESP193,"(41.70828019300046, -71.52247031399963)"
2014,SC,South Carolina,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,892",67.4,65.8,69.1,"3,625",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,45,BO1,CAT1,_CRCREC,RESP192,"(33.998821303000454, -81.04537120699968)"
2014,SC,South Carolina,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,653",32.6,31,34.3,"3,626",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,45,BO1,CAT1,_CRCREC,RESP193,"(33.998821303000454, -81.04537120699968)"
2014,SD,South Dakota,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,352",66.7,63.8,69.5,"3,607",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,46,BO1,CAT1,_CRCREC,RESP192,"(44.353130053000484, -100.3735306369997)"
2014,SD,South Dakota,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,079",33.3,30.5,36.2,"3,608",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,46,BO1,CAT1,_CRCREC,RESP193,"(44.353130053000484, -100.3735306369997)"
2014,TN,Tennessee,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,750",64.9,62.3,67.4,"3,604",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,47,BO1,CAT1,_CRCREC,RESP192,"(35.68094058000048, -85.77449091399967)"
2014,TN,Tennessee,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,804,35.1,32.6,37.7,"3,605",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,47,BO1,CAT1,_CRCREC,RESP193,"(35.68094058000048, -85.77449091399967)"
2014,TX,Texas,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"4,438",60.8,58.7,63,"3,623",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,48,BO1,CAT1,_CRCREC,RESP192,"(31.827240407000488, -99.42677020599967)"
2014,TX,Texas,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"2,231",39.2,37,41.4,"3,624",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,48,BO1,CAT1,_CRCREC,RESP193,"(31.827240407000488, -99.42677020599967)"
2014,UT,Utah,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"4,084",70.2,68.7,71.7,"3,623",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,49,BO1,CAT1,_CRCREC,RESP192,"(39.360700171000474, -111.58713063499971)"
2014,UT,Utah,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,610",29.8,28.3,31.3,"3,624",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,49,BO1,CAT1,_CRCREC,RESP193,"(39.360700171000474, -111.58713063499971)"
2014,VT,Vermont,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,279",70.6,68.8,72.5,"3,576",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,50,BO1,CAT1,_CRCREC,RESP192,"(43.62538123900049, -72.51764079099962)"
2014,VT,Vermont,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,887,29.4,27.6,31.2,"3,577",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,50,BO1,CAT1,_CRCREC,RESP193,"(43.62538123900049, -72.51764079099962)"
2014,VA,Virginia,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,313",69.1,67.3,70.9,"3,620",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,51,BO1,CAT1,_CRCREC,RESP192,"(37.54268067400045, -78.45789046299967)"
2014,VA,Virginia,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,317",30.9,29.1,32.7,"3,621",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,51,BO1,CAT1,_CRCREC,RESP193,"(37.54268067400045, -78.45789046299967)"
2014,WA,Washington,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"3,751",69.7,67.9,71.4,"3,621",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,53,BO1,CAT1,_CRCREC,RESP192,"(47.52227862900048, -120.47001078999972)"
2014,WA,Washington,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,301",30.3,28.6,32.1,"3,622",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,53,BO1,CAT1,_CRCREC,RESP193,"(47.52227862900048, -120.47001078999972)"
2014,WV,West Virginia,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,159",64.3,62.4,66.3,"3,597",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,54,BO1,CAT1,_CRCREC,RESP192,"(38.66551020200046, -80.71264013499967)"
2014,WV,West Virginia,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,036",35.7,33.7,37.6,"3,598",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,54,BO1,CAT1,_CRCREC,RESP193,"(38.66551020200046, -80.71264013499967)"
2014,WI,Wisconsin,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,470",73.5,71.5,75.6,"3,610",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,55,BO1,CAT1,_CRCREC,RESP192,"(44.39319117400049, -89.81637074199966)"
2014,WI,Wisconsin,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,918,26.5,24.4,28.5,"3,611",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,55,BO1,CAT1,_CRCREC,RESP193,"(44.39319117400049, -89.81637074199966)"
2014,WY,Wyoming,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"2,103",56.9,54.4,59.4,"3,606",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,56,BO1,CAT1,_CRCREC,RESP192,"(43.23554134300048, -108.10983035299967)"
2014,WY,Wyoming,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,257",43.1,40.6,45.6,"3,607",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,56,BO1,CAT1,_CRCREC,RESP193,"(43.23554134300048, -108.10983035299967)"
2014,GU,Guam,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,357,41.8,37.3,46.3,"3,570",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,66,BO1,CAT1,_CRCREC,RESP192,"(13.444304, 144.793731)"
2014,GU,Guam,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,406,58.2,53.7,62.7,"3,571",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,66,BO1,CAT1,_CRCREC,RESP193,"(13.444304, 144.793731)"
2014,PR,Puerto Rico,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,"1,651",52.5,50.1,54.8,"3,373",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,72,BO1,CAT1,_CRCREC,RESP192,"(18.220833, -66.590149)"
2014,PR,Puerto Rico,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,"1,191",47.5,45.2,49.9,"3,374",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,72,BO1,CAT1,_CRCREC,RESP193,"(18.220833, -66.590149)"
2014,UW,All States and DC (median) **,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,51,66.6,,,"3,600",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,98,BO1,CAT1,_CRCREC,RESP192,
2014,UW,All States and DC (median) **,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,51,33.4,,,"3,601",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,98,BO1,CAT1,_CRCREC,RESP193,
2014,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,53,66.4,,,"3,602",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,99,BO1,CAT1,_CRCREC,RESP192,
2014,US,"All States, DC and Territories (median) **",Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,53,33.6,,,"3,603",%,Crude Prevalence,,,BRFSS,CLASS04,Topic64,99,BO1,CAT1,_CRCREC,RESP193,
2014,AL,Alabama,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have driven after having too much to drink,Overall,Overall,73,3.4,2.4,4.4,"3,207",%,Crude Prevalence,,,BRFSS,CLASS12,Topic20,1,BO1,CAT1,_DRNKDRV,RESP201,"(32.84057112200048, -86.63186076199969)"
2014,AL,Alabama,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have not driven after having too much to drink,Overall,Overall,"2,852",96.6,95.6,97.6,"3,208",%,Crude Prevalence,,,BRFSS,CLASS12,Topic20,1,BO1,CAT1,_DRNKDRV,RESP202,"(32.84057112200048, -86.63186076199969)"
2014,AK,Alaska,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have driven after having too much to drink,Overall,Overall,58,3,1.9,4,"3,201",%,Crude Prevalence,,,BRFSS,CLASS12,Topic20,2,BO1,CAT1,_DRNKDRV,RESP201,"(64.84507995700051, -147.72205903599973)"
2014,AK,Alaska,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have not driven after having too much to drink,Overall,Overall,"2,345",97,96,98.1,"3,202",%,Crude Prevalence,,,BRFSS,CLASS12,Topic20,2,BO1,CAT1,_DRNKDRV,RESP202,"(64.84507995700051, -147.72205903599973)"
